CustomerID,Country,Avg_Recency_Days,Number_of_Invoices,Total_Revenue,R_score,F_score,M_score,RFM_Score
16873.0,United Kingdom,1.28,6,7123.62,3,5,5,355
16875.0,United Kingdom,2.44,5,2095.53,2,4,5,245
16877.0,United Kingdom,1.22,6,853.72,3,5,3,353
16878.0,United Kingdom,0.0,1,13.3,4,2,1,421
16880.0,United Kingdom,0.88,7,1519.08,3,5,4,354
16881.0,United Kingdom,0.0,1,432.0,4,2,2,422
16882.0,United Kingdom,6.55,3,705.12,1,4,3,143
16883.0,United Kingdom,4.97,2,276.73,1,3,2,132
16884.0,United Kingdom,0.0,2,429.84000000000003,4,3,2,432
16885.0,United Kingdom,3.4,3,471.51,2,4,2,242
16887.0,United Kingdom,0.0,1,194.88,4,2,1,421
16889.0,United Kingdom,1.05,3,1578.67,3,4,4,344
16891.0,United Kingdom,1.82,5,809.7,2,4,3,243
16892.0,United Kingdom,1.86,5,525.54,2,4,3,243
16893.0,United Kingdom,0.0,1,145.93,4,2,1,421
16895.0,United Kingdom,0.0,1,219.14,4,2,1,421
16897.0,United Kingdom,0.39,2,289.78,4,3,2,432
16898.0,United Kingdom,2.12,3,508.81,2,4,3,243
16899.0,United Kingdom,2.82,6,1281.56,2,5,4,254
16900.0,United Kingdom,0.58,3,887.11,3,4,3,343
16902.0,United Kingdom,0.0,1,1706.88,4,2,4,424
16903.0,United Kingdom,0.0,1,373.24,4,2,2,422
16904.0,United Kingdom,0.5,16,3754.27,3,5,5,355
16905.0,United Kingdom,1.76,7,3102.43,2,5,5,255
16906.0,United Kingdom,1.79,4,579.77,2,4,3,243
16907.0,United Kingdom,2.23,5,981.65,2,4,4,244
16909.0,United Kingdom,0.0,1,379.14,4,2,2,422
16910.0,United Kingdom,0.15,8,1510.06,4,5,4,454
16912.0,United Kingdom,2.92,11,2575.38,2,5,5,255
16913.0,United Kingdom,0.0,1,113.44,4,2,1,421
16914.0,United Kingdom,0.0,1,208.46,4,2,1,421
16915.0,United Kingdom,4.88,6,621.6800000000001,1,5,3,153
16916.0,United Kingdom,2.45,2,576.26,2,3,3,233
16917.0,United Kingdom,0.0,1,391.52,4,2,2,422
16918.0,United Kingdom,2.09,6,1068.82,2,5,4,254
16919.0,United Kingdom,0.63,11,2596.45,3,5,5,355
16921.0,United Kingdom,0.0,1,169.79,4,2,1,421
16923.0,United Kingdom,0.51,19,7247.61,3,5,5,355
16924.0,United Kingdom,0.76,3,846.75,3,4,3,343
16926.0,United Kingdom,0.0,1,230.25,4,2,1,421
16927.0,United Kingdom,49.0,3,543.05,1,4,3,143
16928.0,United Kingdom,1.37,17,2847.6,3,5,5,355
16929.0,United Kingdom,1.95,7,1295.39,2,5,4,254
16930.0,United Kingdom,0.79,3,380.55,3,4,2,342
16931.0,United Kingdom,0.39,21,4604.22,4,5,5,455
16932.0,United Kingdom,0.0,1,161.94,4,2,1,421
16933.0,United Kingdom,5.51,2,563.23,1,3,3,133
16934.0,United Kingdom,0.0,2,950.9300000000001,4,3,4,434
16936.0,United Kingdom,0.0,1,262.68,4,2,2,422
16938.0,United Kingdom,1.24,4,2736.38,3,4,5,345
16940.0,United Kingdom,0.78,3,3049.88,3,4,5,345
16942.0,United Kingdom,0.76,9,1920.59,3,5,4,354
16943.0,United Kingdom,3.31,3,816.73,2,4,3,243
16945.0,United Kingdom,1.33,19,4345.5,3,5,5,355
16947.0,United Kingdom,0.0,1,406.48,4,2,2,422
16948.0,United Kingdom,10.33,3,435.02,1,4,2,142
16949.0,United Kingdom,5.27,6,1286.27,1,5,4,154
16950.0,United Kingdom,7.54,3,1178.56,1,4,4,144
16951.0,United Kingdom,1.99,3,1277.75,2,4,4,244
16952.0,United Kingdom,0.0,2,167.61,4,3,1,431
16953.0,United Kingdom,0.0,1,20.8,4,2,1,421
16954.0,United Kingdom,6.7,9,2085.08,1,5,5,155
16955.0,United Kingdom,7.79,4,518.67,1,4,3,143
16956.0,United Kingdom,0.0,1,308.74,4,2,2,422
16957.0,United Kingdom,2.8,2,416.64,2,3,2,232
16959.0,United Kingdom,0.0,1,117.35000000000001,4,2,1,421
16960.0,United Kingdom,2.12,3,507.05,2,4,3,243
16961.0,United Kingdom,0.0,1,234.17,4,2,1,421
16963.0,United Kingdom,0.0,1,110.55000000000001,4,2,1,421
16965.0,United Kingdom,0.0,1,201.19,4,2,1,421
16966.0,United Kingdom,8.48,7,2154.97,1,5,5,155
16967.0,United Kingdom,0.0,1,319.02,4,2,2,422
16968.0,United Kingdom,3.43,2,439.43,2,3,2,232
16969.0,United Kingdom,3.68,3,650.41,1,4,3,143
16971.0,United Kingdom,0.0,1,357.21,4,2,2,422
16976.0,United Kingdom,0.0,1,251.51999999999998,4,2,2,422
16978.0,United Kingdom,0.0,1,344.33,4,2,2,422
16979.0,United Kingdom,3.31,6,1852.0,2,5,4,254
16980.0,United Kingdom,0.42,2,1078.96,4,3,4,434
16982.0,United Kingdom,0.0,1,384.06,4,2,2,422
16983.0,United Kingdom,2.41,7,1931.25,2,5,4,254
16984.0,United Kingdom,0.1,2,4481.35,4,3,5,435
16985.0,United Kingdom,2.84,10,5464.12,2,5,5,255
16986.0,United Kingdom,0.0,2,1873.2,4,3,4,434
16987.0,United Kingdom,1.56,7,1625.05,3,5,4,354
16988.0,United Kingdom,0.0,1,126.12,4,2,1,421
16989.0,United Kingdom,12.82,6,1133.25,1,5,4,154
16990.0,United Kingdom,0.0,1,179.0,4,2,1,421
16992.0,United Kingdom,2.95,5,1614.31,2,4,4,244
16996.0,United Kingdom,8.92,6,1456.96,1,5,4,154
16997.0,United Kingdom,3.36,3,702.0,2,4,3,243
16998.0,United Kingdom,51.0,4,295.0,1,4,2,142
16999.0,United Kingdom,2.27,2,484.82,2,3,2,232
17001.0,United Kingdom,2.1,11,3989.57,2,5,5,255
17002.0,United Kingdom,4.25,3,1493.73,1,4,4,144
17004.0,United Kingdom,1.07,2,1412.94,3,3,4,334
17006.0,United Kingdom,1.6,4,781.78,3,4,3,343
17007.0,United Kingdom,5.98,6,889.9300000000001,1,5,3,153
17010.0,United Kingdom,0.0,1,195.36,4,2,1,421
17011.0,United Kingdom,0.0,1,270.9,4,2,2,422
17014.0,United Kingdom,0.78,3,586.33,3,4,3,343
17015.0,United Kingdom,0.72,3,1842.56,3,4,4,344
17017.0,United Kingdom,1.45,20,8694.26,3,5,5,355
17018.0,United Kingdom,19.0,2,920.1,1,3,3,133
17019.0,United Kingdom,1.52,4,1272.61,3,4,4,344
17022.0,United Kingdom,0.0,1,71.0,4,2,1,421
17024.0,United Kingdom,55.5,3,95.85,1,4,1,141
17025.0,United Kingdom,39.0,3,357.77,1,4,2,142
17026.0,United Kingdom,61.33,2,154.82999999999998,1,3,1,131
17027.0,United Kingdom,1.55,6,890.29,3,5,3,353
17029.0,United Kingdom,126.0,2,716.0,1,3,3,133
17030.0,United Kingdom,0.0,1,146.87,4,2,1,421
17031.0,United Kingdom,6.81,2,380.35,1,3,2,132
17033.0,United Kingdom,10.07,3,1030.14,1,4,4,144
17034.0,United Kingdom,9.31,3,745.52,1,4,3,143
17035.0,United Kingdom,2.41,2,433.53000000000003,2,3,2,232
17037.0,United Kingdom,0.0,1,1267.32,4,2,4,424
17038.0,United Kingdom,0.0,1,112.4,4,2,1,421
17040.0,United Kingdom,0.0,1,449.73,4,2,2,422
17041.0,United Kingdom,4.83,3,1081.57,1,4,4,144
17042.0,United Kingdom,2.49,5,1044.3799999999999,2,4,4,244
17043.0,United Kingdom,2.3,4,1735.18,2,4,4,244
17044.0,United Kingdom,0.0,1,948.48,4,2,4,424
17045.0,United Kingdom,6.38,3,339.44,1,4,2,142
17046.0,United Kingdom,0.0,1,642.02,4,2,3,423
17047.0,United Kingdom,1.86,3,1100.9,2,4,4,244
17048.0,United Kingdom,5.05,3,925.35,1,4,3,143
17049.0,United Kingdom,0.85,9,5659.9800000000005,3,5,5,355
17050.0,United Kingdom,0.64,6,3228.84,3,5,5,355
17051.0,United Kingdom,0.0,1,247.14000000000001,4,2,1,421
17052.0,United Kingdom,0.0,1,413.75,4,2,2,422
17053.0,United Kingdom,0.0,1,498.48,4,2,3,423
17054.0,United Kingdom,2.62,5,1356.33,2,4,4,244
17058.0,United Kingdom,2.57,3,1179.89,2,4,4,244
17059.0,United Kingdom,0.66,5,3095.04,3,4,5,345
17060.0,United Kingdom,0.0,1,234.24,4,2,1,421
17061.0,United Kingdom,1.57,11,5232.2300000000005,3,5,5,355
17062.0,United Kingdom,0.78,4,538.37,3,4,3,343
17063.0,United Kingdom,3.47,7,1461.14,2,5,4,254
17064.0,United Kingdom,4.38,3,859.35,1,4,3,143
17068.0,United Kingdom,1.18,21,4552.14,3,5,5,355
17069.0,United Kingdom,2.4,9,2709.7000000000003,2,5,5,255
17070.0,United Kingdom,0.0,1,312.14,4,2,2,422
17071.0,United Kingdom,1.99,9,2429.03,2,5,5,255
17073.0,United Kingdom,0.53,4,1446.09,3,4,4,344
17075.0,United Kingdom,3.92,4,834.12,1,4,3,143
17076.0,United Kingdom,13.62,3,841.0799999999999,1,4,3,143
17078.0,United Kingdom,0.0,2,378.2,4,3,2,432
17079.0,United Kingdom,0.0,1,118.80000000000001,4,2,1,421
17080.0,United Kingdom,35.29,2,287.62,1,3,2,132
17081.0,United Kingdom,0.32,2,290.16,4,3,2,432
17082.0,United Kingdom,3.56,2,2003.85,2,3,4,234
17083.0,United Kingdom,3.8,3,1405.78,1,4,4,144
17084.0,United Kingdom,0.0,2,2949.75,4,3,5,435
17085.0,United Kingdom,1.27,5,1566.65,3,4,4,344
17086.0,United Kingdom,0.58,6,2050.08,3,5,4,354
17088.0,United Kingdom,1.96,4,1991.01,2,4,4,244
17090.0,United Kingdom,5.6,7,2043.95,1,5,4,154
17091.0,United Kingdom,1.87,9,3827.76,2,5,5,255
17092.0,United Kingdom,1.82,4,1777.78,2,4,4,244
17094.0,United Kingdom,0.0,1,302.0,4,2,2,422
17095.0,United Kingdom,4.26,3,1324.16,1,4,4,144
17096.0,United Kingdom,5.19,4,1022.13,1,4,4,144
17097.0,Spain,1.72,8,954.42,2,5,4,254
17100.0,United Kingdom,0.0,2,971.74,4,3,4,434
17101.0,United Kingdom,4.05,4,1621.73,1,4,4,144
17102.0,United Kingdom,0.0,1,25.5,4,2,1,421
17105.0,United Kingdom,1.65,2,665.78,3,3,3,333
17107.0,United Kingdom,0.58,6,10815.43,3,5,5,355
17109.0,United Kingdom,1.73,6,885.04,2,5,3,253
17110.0,United Kingdom,0.0,1,163.29999999999998,4,2,1,421
17111.0,United Kingdom,0.0,1,248.61,4,2,1,421
17114.0,United Kingdom,2.59,8,808.62,2,5,3,253
17115.0,United Kingdom,5.89,3,837.5,1,4,3,143
17117.0,United Kingdom,0.0,1,116.19999999999999,4,2,1,421
17118.0,United Kingdom,0.0,1,157.02,4,2,1,421
17119.0,United Kingdom,1.65,2,606.91,2,3,3,233
17120.0,United Kingdom,0.0,1,307.46,4,2,2,422
17122.0,United Kingdom,0.0,1,138.32,4,2,1,421
17123.0,United Kingdom,0.0,1,345.29999999999995,4,2,2,422
17124.0,United Kingdom,0.0,1,298.89,4,2,2,422
17125.0,United Kingdom,0.0,1,259.35,4,2,2,422
17126.0,United Kingdom,0.81,5,1004.75,3,4,4,344
17128.0,United Kingdom,0.0,1,157.09,4,2,1,421
17131.0,United Kingdom,0.52,5,2463.17,3,4,5,345
17133.0,United Kingdom,9.54,7,4892.240000000001,1,5,5,155
17134.0,United Kingdom,6.83,2,425.0,1,3,2,132
17135.0,United Kingdom,6.94,7,1139.73,1,5,4,154
17138.0,United Kingdom,0.0,1,380.5,4,2,2,422
17139.0,United Kingdom,0.57,12,10668.47,3,5,5,355
17140.0,United Kingdom,0.0,1,465.32,4,2,2,422
17142.0,United Kingdom,0.0,1,579.0,4,2,3,423
17144.0,United Kingdom,1.77,2,984.57,2,3,4,234
17146.0,United Kingdom,7.41,3,749.78,1,4,3,143
17147.0,United Kingdom,3.6,4,1714.59,2,4,4,244
17148.0,United Kingdom,0.0,1,124.88,4,2,1,421
17152.0,United Kingdom,5.23,3,1689.5,1,4,4,144
17153.0,United Kingdom,0.0,1,213.78,4,2,1,421
17154.0,United Kingdom,0.0,1,329.34,4,2,2,422
17155.0,United Kingdom,8.42,2,251.70000000000002,1,3,2,132
17157.0,United Kingdom,14.0,2,319.0,1,3,2,132
17158.0,United Kingdom,4.95,3,1266.97,1,4,4,144
17159.0,United Kingdom,1.49,3,1538.88,3,4,4,344
17160.0,United Kingdom,0.91,6,3518.03,3,5,5,355
17162.0,United Kingdom,2.66,10,1715.46,2,5,4,254
17163.0,United Kingdom,14.0,2,293.1,1,3,2,132
17164.0,United Kingdom,1.66,7,2467.35,2,5,5,255
17165.0,United Kingdom,0.0,1,158.68,4,2,1,421
17166.0,United Kingdom,15.0,2,206.34,1,3,1,131
17169.0,United Kingdom,2.36,2,835.78,2,3,3,233
17171.0,United Kingdom,0.0,1,224.91,4,2,1,421
17172.0,United Kingdom,0.0,1,317.76,4,2,2,422
17173.0,United Kingdom,1.46,8,3766.6,3,5,5,355
17174.0,United Kingdom,0.0,1,59.9,4,2,1,421
17175.0,United Kingdom,4.03,4,1443.69,1,4,4,144
17176.0,United Kingdom,0.0,1,306.13,4,2,2,422
17179.0,United Kingdom,2.32,3,711.79,2,4,3,243
17180.0,United Kingdom,2.03,4,796.03,2,4,3,243
17181.0,United Kingdom,14.36,2,239.92000000000002,1,3,1,131
17183.0,United Kingdom,1.32,6,3347.31,3,5,5,355
17186.0,United Kingdom,13.0,2,144.0,1,3,1,131
17187.0,United Kingdom,0.0,1,203.95,4,2,1,421
17188.0,United Kingdom,4.2,7,2474.23,1,5,5,155
17189.0,United Kingdom,4.22,2,384.40000000000003,1,3,2,132
17190.0,United Kingdom,8.22,2,444.74,1,3,2,132
17191.0,United Kingdom,1.43,7,2095.13,3,5,5,355
17193.0,United Kingdom,4.52,7,1699.3000000000002,1,5,4,154
17194.0,United Kingdom,3.07,2,262.62,2,3,2,232
17197.0,United Kingdom,0.0,1,1013.01,4,2,4,424
17198.0,United Kingdom,3.64,3,692.22,2,4,3,243
17201.0,United Kingdom,0.0,1,342.63,4,2,2,422
17203.0,United Kingdom,0.15,6,3563.85,4,5,5,455
17204.0,United Kingdom,1.55,4,1564.56,3,4,4,344
17205.0,United Kingdom,0.0,1,384.08,4,2,2,422
17206.0,United Kingdom,0.0,1,204.24,4,2,1,421
17211.0,United Kingdom,1.62,8,2317.2200000000003,3,5,5,355
17212.0,United Kingdom,0.0,1,226.85,4,2,1,421
17213.0,United Kingdom,2.08,7,2781.23,2,5,5,255
17214.0,United Kingdom,2.9,6,1069.1200000000001,2,5,4,254
17217.0,United Kingdom,0.0,1,113.5,4,2,1,421
17218.0,United Kingdom,1.32,10,1960.72,3,5,4,354
17219.0,United Kingdom,0.0,1,114.23,4,2,1,421
17220.0,United Kingdom,0.71,14,3198.25,3,5,5,355
17221.0,United Kingdom,0.45,2,335.13,3,3,2,332
17222.0,United Kingdom,0.0,1,354.15,4,2,2,422
17223.0,United Kingdom,1.21,2,426.79,3,3,2,332
17226.0,United Kingdom,0.0,1,393.49,4,2,2,422
17227.0,United Kingdom,7.57,6,939.32,1,5,3,153
17228.0,United Kingdom,1.71,8,1906.09,2,5,4,254
17229.0,United Kingdom,1.0,2,318.76,3,3,2,332
17230.0,United Kingdom,1.38,8,3638.41,3,5,5,355
17231.0,United Kingdom,0.64,10,3174.32,3,5,5,355
17232.0,United Kingdom,0.31,2,421.52,4,3,2,432
17233.0,United Kingdom,0.0,1,190.88,4,2,1,421
17234.0,United Kingdom,0.0,1,149.89000000000001,4,2,1,421
17235.0,United Kingdom,12.39,2,550.06,1,3,3,133
17236.0,United Kingdom,3.34,6,916.13,2,5,3,253
17237.0,United Kingdom,0.61,2,314.69,3,3,2,332
17238.0,United Kingdom,0.64,17,3744.65,3,5,5,355
17239.0,United Kingdom,0.0,1,382.5,4,2,2,422
17242.0,United Kingdom,1.85,2,1135.04,2,3,4,234
17243.0,United Kingdom,0.9,26,8676.85,3,5,5,355
17244.0,United Kingdom,0.0,1,954.9,4,2,4,424
17245.0,United Kingdom,0.0,1,171.45,4,2,1,421
17247.0,United Kingdom,0.0,1,282.19,4,2,2,422
17248.0,United Kingdom,0.0,1,318.65,4,2,2,422
17250.0,United Kingdom,4.59,2,384.52,1,3,2,132
17251.0,United Kingdom,0.0,1,283.28000000000003,4,2,2,422
17252.0,United Kingdom,0.8,2,353.86,3,3,2,332
17253.0,United Kingdom,0.0,1,178.26,4,2,1,421
17254.0,United Kingdom,0.09,2,272.44,4,3,2,432
17255.0,United Kingdom,3.35,2,298.41,2,3,2,232
17256.0,United Kingdom,13.6,2,240.0,1,3,1,131
17259.0,United Kingdom,1.79,2,603.37,2,3,3,233
17262.0,United Kingdom,28.45,5,1253.3600000000001,1,4,4,144
17263.0,United Kingdom,0.0,1,63.440000000000005,4,2,1,421
17265.0,United Kingdom,0.33,2,562.9,4,3,3,433
17266.0,United Kingdom,1.82,3,310.64,2,4,2,242
17267.0,United Kingdom,0.0,2,317.62,4,3,2,432
17268.0,United Kingdom,27.2,4,763.64,1,4,3,143
17272.0,United Kingdom,1.95,4,2148.63,2,4,5,245
17274.0,United Kingdom,0.0,1,111.97999999999999,4,2,1,421
17277.0,United Kingdom,1.4,2,1065.3500000000001,3,3,4,334
17278.0,United Kingdom,0.0,1,246.04,4,2,1,421
17279.0,United Kingdom,0.0,1,187.82999999999998,4,2,1,421
17282.0,United Kingdom,1.81,3,1703.41,2,4,4,244
17284.0,United Kingdom,0.94,6,1652.58,3,5,4,354
17286.0,United Kingdom,0.0,1,153.92,4,2,1,421
17287.0,United Kingdom,2.8,7,1064.11,2,5,4,254
17288.0,United Kingdom,2.45,7,1419.73,2,5,4,254
17289.0,United Kingdom,1.34,3,944.41,3,4,4,344
17290.0,United Kingdom,0.12,2,525.24,4,3,3,433
17291.0,United Kingdom,0.0,1,550.8000000000001,4,2,3,423
17293.0,United Kingdom,2.61,9,1875.1100000000001,2,5,4,254
17295.0,United Kingdom,0.51,3,556.95,3,4,3,343
17297.0,United Kingdom,0.0,1,131.78,4,2,1,421
17298.0,United Kingdom,0.79,2,498.42,3,3,3,333
17299.0,United Kingdom,2.84,4,669.11,2,4,3,243
17301.0,United Kingdom,0.0,1,197.63,4,2,1,421
17302.0,United Kingdom,3.71,5,1135.63,1,4,4,144
17303.0,United Kingdom,0.0,1,250.04,4,2,1,421
17306.0,United Kingdom,5.15,19,8631.31,1,5,5,155
17309.0,United Kingdom,0.0,1,82.75,4,2,1,421
17311.0,United Kingdom,4.41,2,1384.85,1,3,4,134
17312.0,United Kingdom,1.54,3,644.3,3,4,3,343
17313.0,United Kingdom,0.0,1,2328.84,4,2,5,425
17314.0,United Kingdom,2.18,8,2527.92,2,5,5,255
17315.0,United Kingdom,0.72,38,6292.26,3,5,5,355
17317.0,United Kingdom,5.25,3,2600.34,1,4,5,145
17320.0,United Kingdom,3.69,3,1200.6200000000001,1,4,4,144
17321.0,United Kingdom,0.56,2,700.86,3,3,3,333
17323.0,United Kingdom,1.38,7,921.07,3,5,3,353
17324.0,United Kingdom,7.08,4,990.23,1,4,4,144
17325.0,United Kingdom,0.0,1,96.8,4,2,1,421
17329.0,United Kingdom,9.38,2,523.11,1,3,3,133
17330.0,United Kingdom,8.8,2,363.9,1,3,2,132
17331.0,United Kingdom,0.0,1,175.2,4,2,1,421
17333.0,United Kingdom,0.0,1,494.25,4,2,3,423
17334.0,United Kingdom,0.6,2,307.02,3,3,2,332
17337.0,United Kingdom,0.29,4,2027.8700000000001,4,4,4,444
17338.0,United Kingdom,0.45,8,6643.93,3,5,5,355
17339.0,United Kingdom,33.75,2,243.36,1,3,1,131
17340.0,United Kingdom,0.82,11,12353.29,3,5,5,355
17341.0,United Kingdom,1.15,3,781.36,3,4,3,343
17343.0,United Kingdom,0.0,1,193.64,4,2,1,421
17344.0,United Kingdom,0.0,1,160.57,4,2,1,421
17345.0,United Kingdom,2.1,4,537.74,2,4,3,243
17346.0,United Kingdom,0.73,15,2676.56,3,5,5,355
17347.0,United Kingdom,0.0,1,228.96,4,2,1,421
17348.0,United Kingdom,1.32,5,1159.52,3,4,4,344
17349.0,United Kingdom,0.0,1,110.75,4,2,1,421
17350.0,United Kingdom,0.6,4,1286.07,3,4,4,344
17351.0,United Kingdom,9.08,3,587.15,1,4,3,143
17353.0,United Kingdom,3.57,2,1740.0,2,3,4,234
17354.0,United Kingdom,0.0,1,1393.06,4,2,4,424
17356.0,United Kingdom,0.0,1,178.22,4,2,1,421
17357.0,United Kingdom,0.0,2,388.14,4,3,2,432
17358.0,United Kingdom,0.9,2,365.85,3,3,2,332
17359.0,United Kingdom,0.0,1,127.86,4,2,1,421
17360.0,United Kingdom,1.27,3,585.79,3,4,3,343
17361.0,United Kingdom,8.64,3,488.2,1,4,3,143
17362.0,United Kingdom,2.06,2,312.23,2,3,2,232
17364.0,United Kingdom,0.8,11,4481.18,3,5,5,355
17365.0,United Kingdom,0.68,8,4801.56,3,5,5,355
17367.0,United Kingdom,0.0,1,168.4,4,2,1,421
17368.0,United Kingdom,2.83,8,1912.67,2,5,4,254
17370.0,United Kingdom,3.0,4,446.18,2,4,2,242
17371.0,United Kingdom,3.99,3,423.89,1,4,2,142
17372.0,United Kingdom,1.27,8,1342.68,3,5,4,354
17373.0,United Kingdom,4.84,4,646.92,1,4,3,143
17374.0,United Kingdom,2.3,2,495.77,2,3,3,233
17375.0,United Kingdom,2.37,3,400.1,2,4,2,242
17376.0,United Kingdom,10.43,2,203.2,1,3,1,131
17377.0,United Kingdom,0.82,20,4100.92,3,5,5,355
17379.0,United Kingdom,0.0,1,404.66,4,2,2,422
17381.0,United Kingdom,3.26,29,20275.61,2,5,5,255
17382.0,United Kingdom,0.0,1,65.4,4,2,1,421
17383.0,United Kingdom,0.0,1,199.29,4,2,1,421
17384.0,United Kingdom,14.21,2,336.4,1,3,2,132
17385.0,United Kingdom,0.0,1,261.11,4,2,2,422
17386.0,United Kingdom,5.78,6,2686.42,1,5,5,155
17387.0,United Kingdom,0.17,2,784.11,4,3,3,433
17388.0,United Kingdom,14.86,4,1259.56,1,4,4,144
17389.0,United Kingdom,1.49,34,31833.68,3,5,5,355
17391.0,United Kingdom,0.0,2,508.8,4,3,3,433
17392.0,United Kingdom,0.84,2,457.91,3,3,2,332
17394.0,United Kingdom,0.0,1,203.86999999999998,4,2,1,421
17396.0,United Kingdom,12.77,8,7330.8,1,5,5,155
17397.0,United Kingdom,0.0,2,696.41,4,3,3,433
17398.0,United Kingdom,3.76,3,653.38,1,4,3,143
17400.0,United Kingdom,1.06,5,2129.96,3,4,5,345
17402.0,United Kingdom,6.19,13,2633.85,1,5,5,155
17403.0,United Kingdom,0.0,1,281.62,4,2,2,422
17404.0,Sweden,1.77,15,31906.82,2,5,5,255
17405.0,United Kingdom,1.83,3,1031.41,2,4,4,244
17406.0,United Kingdom,0.29,3,2200.42,4,4,5,445
17408.0,United Kingdom,0.0,1,32.65,4,2,1,421
17409.0,United Kingdom,5.25,2,771.85,1,3,3,133
17410.0,United Kingdom,3.13,5,1214.72,2,4,4,244
17411.0,United Kingdom,6.2,3,778.94,1,4,3,143
17412.0,United Kingdom,5.63,7,1258.06,1,5,4,154
17414.0,United Kingdom,28.2,2,778.0,1,3,3,133
17415.0,United Kingdom,0.0,1,507.84,4,2,3,423
17416.0,United Kingdom,0.93,7,6893.42,3,5,5,355
17418.0,United Kingdom,9.69,2,463.46000000000004,1,3,2,132
17419.0,United Kingdom,1.71,12,4226.57,2,5,5,255
17420.0,United Kingdom,11.1,3,598.83,1,4,3,143
17422.0,United Kingdom,2.39,6,1979.37,2,5,4,254
17423.0,United Kingdom,6.84,2,698.41,1,3,3,133
17425.0,United Kingdom,0.98,2,759.17,3,3,3,333
17426.0,United Kingdom,1.01,6,5037.26,3,5,5,355
17427.0,United Kingdom,0.0,1,100.8,4,2,1,421
17428.0,United Kingdom,1.1,28,17256.85,3,5,5,355
17429.0,United Kingdom,2.34,3,524.9200000000001,2,4,3,243
17430.0,United Kingdom,25.54,2,265.76,1,3,2,132
17431.0,United Kingdom,0.0,1,403.3,4,2,2,422
17432.0,United Kingdom,0.4,2,365.76,4,3,2,432
17433.0,United Kingdom,0.0,1,303.15999999999997,4,2,2,422
17434.0,United Kingdom,0.6,7,2373.82,3,5,5,355
17436.0,United Kingdom,28.12,2,216.29999999999998,1,3,1,131
17438.0,United Kingdom,0.0,1,388.45000000000005,4,2,2,422
17440.0,United Kingdom,22.5,3,186.42000000000002,1,4,1,141
17442.0,United Kingdom,1.87,6,2248.56,2,5,5,255
17443.0,Canada,0.0,1,534.24,4,2,3,423
17444.0,Canada,0.19,3,2940.04,4,4,5,445
17446.0,United Kingdom,16.62,2,120.9,1,3,1,131
17447.0,United Kingdom,0.89,2,541.53,3,3,3,333
17449.0,United Kingdom,1.28,7,2520.86,3,5,5,355
17450.0,United Kingdom,1.03,46,194550.79,3,5,5,355
17451.0,United Kingdom,1.03,7,1721.4,3,5,4,354
17453.0,United Kingdom,2.56,2,486.71999999999997,2,3,2,232
17454.0,United Kingdom,2.77,4,517.53,2,4,3,243
17455.0,United Kingdom,0.0,1,131.7,4,2,1,421
17456.0,United Kingdom,0.0,1,249.86,4,2,1,421
17457.0,United Kingdom,11.72,5,1737.7,1,4,4,144
17458.0,United Kingdom,0.0,1,316.5,4,2,2,422
17459.0,United Kingdom,0.15,2,657.3,4,3,3,433
17460.0,United Kingdom,9.86,6,622.4300000000001,1,5,3,153
17461.0,United Kingdom,0.05,3,757.46,4,4,3,443
17462.0,United Kingdom,8.58,2,675.69,1,3,3,133
17463.0,United Kingdom,1.38,5,1896.41,3,4,4,344
17464.0,United Kingdom,0.0,1,289.96000000000004,4,2,2,422
17466.0,United Kingdom,1.7,2,763.28,2,3,3,233
17468.0,United Kingdom,1.0,2,137.0,3,3,1,331
17469.0,United Kingdom,2.15,5,1870.97,2,4,4,244
17470.0,United Kingdom,4.17,5,1125.07,1,4,4,144
17472.0,United Kingdom,0.59,3,710.29,3,4,3,343
17475.0,United Kingdom,0.0,1,194.37,4,2,1,421
17480.0,United Kingdom,0.0,1,511.82,4,2,3,423
17481.0,United Kingdom,1.1,4,1255.59,3,4,4,344
17483.0,United Kingdom,5.8,3,414.04,1,4,2,142
17486.0,United Kingdom,0.0,1,396.87,4,2,2,422
17489.0,United Kingdom,5.46,2,376.64,1,3,2,132
17490.0,United Kingdom,2.31,7,2092.32,2,5,5,255
17491.0,United Kingdom,3.34,10,3558.87,2,5,5,255
17492.0,United Kingdom,0.0,1,374.57,4,2,2,422
17495.0,United Kingdom,1.19,2,497.56,3,3,3,333
17496.0,United Kingdom,0.0,1,271.05,4,2,2,422
17498.0,United Kingdom,0.0,1,272.22,4,2,2,422
17499.0,United Kingdom,0.0,1,622.88,4,2,3,423
17500.0,United Kingdom,3.0,3,1138.0,2,4,4,244
17501.0,United Kingdom,0.0,2,288.6,4,3,2,432
17502.0,United Kingdom,0.67,4,689.1,3,4,3,343
17503.0,United Kingdom,0.95,2,558.96,3,3,3,333
17504.0,United Kingdom,0.91,9,2997.0299999999997,3,5,5,355
17505.0,United Kingdom,0.86,2,1145.84,3,3,4,334
17506.0,United Kingdom,0.0,1,302.2,4,2,2,422
17507.0,United Kingdom,0.54,2,605.58,3,3,3,333
17508.0,Greece,0.0,1,387.31,4,2,2,422
17509.0,United Kingdom,0.01,8,6115.14,4,5,5,455
17510.0,United Kingdom,0.0,1,308.48,4,2,2,422
17511.0,United Kingdom,0.37,31,91062.38,4,5,5,455
17512.0,United Kingdom,2.6,10,2924.9900000000002,2,5,5,255
